"統計名：","令和７年国勢調査 速報集計 人口速報集計　（男女別人口及び世帯総数）"
"表番号：","1-2"
"表題：","2020年（令和２年）の人口（組替）、世帯数、2020年（令和２年）の世帯数（組替）、5年間の人口増減数、5年間の人口増減率、5年間の世帯増減数、5年間の世帯増減率、人口性比、面積（参考）及び人口密度－全国、都道府県、市区町村"
"実施年月：","2025年","10月"
"市区町村時点（年月日）：","-"

"***","当該数値がないもの"
"-","当該数値がないもの"

"","","","","","","/表章事項 コード","2025_03","2025_13","2025_15","2025_34","2025_35","2025_36","2025_37","2025_46","2025_47","2025_48"
"","","","","","","/表章事項 補助コード","-","-","-","-","-","-","-","-","-","-"
"時間軸（年次） コード","時間軸（年次） 補助コード","時間軸（年次）","全国、都道府県、市区町村 コード","全国、都道府県、市区町村 補助コード","全国、都道府県、市区町村","/表章事項","2020年（令和2年）の人口（組替）【人】","世帯数【世帯】","2020年（令和2年）の世帯数（組替）【世帯】","5年間の人口増減数【人】","5年間の人口増減率【％】","5年間の世帯増減数【世帯】","5年間の世帯増減率【％】","人口性比","面積（参考）【km2】","人口密度【1km2当たり】"
"2025000000","","2025年","10344","","榛東村","","14,216","5,453","5,116","-142","-0.99887","337","6.58718","103.67583","27.92","504.1"
"2025000000","","2025年","10345","","吉岡町","","21,792","8,694","7,863","1,108","5.08443","831","10.56849","96.31376","20.46","1,119.3"
"2025000000","","2025年","10366","","上野村","","1,128","476","552","-156","-13.82979","-76","-13.76812","100.82645","181.85","5.3"
"2025000000","","2025年","10367","","神流町","","1,645","688","827","-347","-21.09422","-139","-16.80774","92.58160","114.60","11.3"
"2025000000","","2025年","10382","","下仁田町","","6,576","2,487","2,808","-1,116","-16.97080","-321","-11.43162","96.54428","188.38","29.0"
"2025000000","","2025年","10383","","南牧村","","1,611","656","801","-338","-20.98076","-145","-18.10237","90.28401","118.83","10.7"
"2025000000","","2025年","10384","","甘楽町","","12,491","4,688","4,660","-693","-5.54799","28","0.60086","98.15250","58.61","201.3"
"2025000000","","2025年","10421","","中之条町","","15,386","6,129","6,352","-1,497","-9.72962","-223","-3.51071","94.22458","439.28","31.6"
"2025000000","","2025年","10424","","長野原町","","5,095","2,355","2,191","-251","-4.92640","164","7.48517","100.74596","133.85","36.2"
"2025000000","","2025年","10425","","嬬恋村","","8,850","3,481","3,532","-662","-7.48023","-51","-1.44394","106.50694","337.58","24.3"
"2025000000","","2025年","10426","","草津町","","6,049","3,242","3,229","-301","-4.97603","13","0.40260","104.33701","49.75","115.5"
"2025000000","","2025年","10428","","高山村","","3,511","1,152","1,165","-414","-11.79151","-13","-1.11588","97.89137","64.18","48.3"
"2025000000","","2025年","10429","","東吾妻町","","12,728","4,837","5,144","-1,472","-11.56505","-307","-5.96812","97.40442","253.91","44.3"
"2025000000","","2025年","10443","","片品村","","3,993","1,595","1,574","-439","-10.99424","21","1.33418","100.67758","391.76","9.1"
"2025000000","","2025年","10444","","川場村","","3,480","974","997","-343","-9.85632","-23","-2.30692","84.09624","85.25","36.8"
"2025000000","","2025年","10448","","昭和村","","6,953","2,861","2,601","-266","-3.82569","260","9.99616","101.84123","64.14","104.3"
"2025000000","","2025年","10449","","みなかみ町","","17,195","6,878","6,959","-1,448","-8.42105","-81","-1.16396","96.32215","781.08","20.2"
"2025000000","","2025年","10464","","玉村町","","36,054","15,179","14,932","-1,218","-3.37827","247","1.65417","96.34765","25.78","1,351.3"
"2025000000","","2025年","10521","","板倉町","","14,083","5,235","5,428","-1,406","-9.98367","-193","-3.55564","101.03076","41.86","302.8"
"2025000000","","2025年","10522","","明和町","","10,882","4,215","4,089","-572","-5.25639","126","3.08144","98.72783","19.64","524.9"
"2025000000","","2025年","10523","","千代田町","","10,861","4,208","4,074","-525","-4.83381","134","3.28915","101.56006","21.73","475.7"
"2025000000","","2025年","10524","","大泉町","","42,089","19,612","19,043","-659","-1.56573","569","2.98797","109.97415","18.03","2,297.8"
"2025000000","","2025年","10525","","邑楽町","","25,522","9,905","9,728","-1,254","-4.91341","177","1.81949","100.18147","31.11","780.1"
"2025000000","","2025年","11000","","埼玉県","","7,344,765","3,285,878","3,162,743","-57,596","-0.78418","123,135","3.89330","98.02030","3,797.75","1,918.8"
"2025000000","","2025年","11100","","さいたま市","","1,324,025","617,175","582,475","20,991","1.58539","34,700","5.95734","96.42496","217.43","6,186.0"
"2025000000","","2025年","11101","","さいたま市西区","","93,499","41,006","38,197","599","0.64065","2,809","7.35398","94.21672","29.12","3,231.4"
"2025000000","","2025年","11102","","さいたま市北区","","149,242","69,720","66,563","-1,774","-1.18867","3,157","4.74288","94.34882","16.86","8,746.6"
"2025000000","","2025年","11103","","さいたま市大宮区","","117,784","64,809","55,188","7,526","6.38966","9,621","17.43314","98.14051","12.80","9,789.8"
"2025000000","","2025年","11104","","さいたま市見沼区","","165,049","73,604","70,603","1,949","1.18086","3,001","4.25053","95.29874","30.69","5,441.4"
"2025000000","","2025年","11105","","さいたま市中央区","","103,269","49,382","47,770","547","0.52968","1,612","3.37450","96.74418","8.39","12,373.8"
"2025000000","","2025年","11106","","さいたま市桜区","","98,661","48,360","46,374","253","0.25643","1,986","4.28257","100.66134","18.64","5,306.5"
"2025000000","","2025年","11107","","さいたま市浦和区","","164,822","77,855","74,499","4,636","2.81273","3,356","4.50476","93.48054","11.51","14,722.7"
"2025000000","","2025年","11108","","さいたま市南区","","191,563","90,054","86,081","4,548","2.37415","3,973","4.61542","98.18400","13.82","14,190.4"
"2025000000","","2025年","11109","","さいたま市緑区","","128,321","54,658","50,836","4,008","3.12342","3,822","7.51829","96.79516","26.44","5,004.9"
"2025000000","","2025年","11110","","さいたま市岩槻区","","111,815","47,727","46,364","-1,301","-1.16353","1,363","2.93978","97.95798","49.17","2,247.6"
"2025000000","","2025年","11201","","川越市","","354,571","158,004","153,376","222","0.06261","4,628","3.01742","98.36020","109.13","3,251.1"
"2025000000","","2025年","11202","","熊谷市","","194,415","81,910","80,153","-6,153","-3.16488","1,757","2.19206","99.76868","159.82","1,178.0"
"2025000000","","2025年","11203","","川口市","","594,274","276,198","267,141","-2,267","-0.38147","9,057","3.39034","101.00126","61.95","9,556.2"
"2025000000","","2025年","11206","","行田市","","78,617","32,873","31,876","-2,438","-3.10111","997","3.12775","96.80936","67.49","1,128.7"
"2025000000","","2025年","11207","","秩父市","","59,674","23,362","23,922","-5,028","-8.42578","-560","-2.34094","95.24099","577.83","94.6"
"2025000000","","2025年","11208","","所沢市","","342,464","159,514","152,652","111","0.03241","6,862","4.49519","95.48458","72.11","4,750.7"
"2025000000","","2025年","11209","","飯能市","","80,361","33,831","33,563","-2,692","-3.34988","268","0.79850","100.11079","193.05","402.3"
"2025000000","","2025年","11210","","加須市","","111,623","46,130","44,295","-1,990","-1.78279","1,835","4.14268","100.89975","133.30","822.5"
"2025000000","","2025年","11211","","本庄市","","78,569","33,711","33,033","-2,177","-2.77081","678","2.05249","99.82213","89.69","851.7"
"2025000000","","2025年","11212","","東松山市","","91,791","41,546","39,797","-176","-0.19174","1,749","4.39480","100.59775","65.35","1,401.9"
"2025000000","","2025年","11214","","春日部市","","229,792","99,951","97,638","-6,975","-3.03535","2,313","2.36895","96.11583","66.00","3,376.0"
"2025000000","","2025年","11215","","狭山市","","148,699","65,344","63,776","-5,948","-4.00003","1,568","2.45861","97.62574","48.99","2,913.9"
"2025000000","","2025年","11216","","羽生市","","52,862","21,730","21,159","-624","-1.18043","571","2.69862","99.35885","58.64","890.8"
"2025000000","","2025年","11217","","鴻巣市","","116,828","49,302","47,499","-1,280","-1.09563","1,803","3.79587","96.82486","67.44","1,713.3"
"2025000000","","2025年","11218","","深谷市","","141,268","57,473","55,854","-2,775","-1.96435","1,619","2.89863","98.77000","138.37","1,000.9"
"2025000000","","2025年","11219","","上尾市","","226,940","98,213","96,559","-2,140","-0.94298","1,654","1.71294","96.38676","45.51","4,939.6"
"2025000000","","2025年","11221","","草加市","","248,304","119,587","111,923","2,818","1.13490","7,664","6.84756","100.60071","27.46","9,145.0"
"2025000000","","2025年","11222","","越谷市","","341,621","151,930","142,774","-19","-0.00556","9,156","6.41293","95.88618","60.24","5,670.7"
"2025000000","","2025年","11223","","蕨市","","74,283","38,922","36,827","1,227","1.65179","2,095","5.68876","102.34746","5.11","14,776.9"
"2025000000","","2025年","11224","","戸田市","","140,899","66,790","64,319","-1,735","-1.23138","2,471","3.84179","98.24496","18.19","7,650.6"
"2025000000","","2025年","11225","","入間市","","145,651","62,117","61,222","-5,471","-3.75624","895","1.46189","96.06143","44.69","3,136.7"
"2025000000","","2025年","11227","","朝霞市","","141,083","68,111","62,663","6,026","4.27124","5,448","8.69413","101.03174","18.34","8,021.2"
"2025000000","","2025年","11228","","志木市","","75,346","33,978","32,730","-314","-0.41674","1,248","3.81302","96.05445","9.05","8,290.8"
"2025000000","","2025年","11229","","和光市","","83,989","40,978","39,889","-353","-0.42029","1,089","2.73008","105.15110","11.04","7,575.7"
"2025000000","","2025年","11230","","新座市","","166,017","75,452","73,686","-1,319","-0.79450","1,766","2.39666","97.11092","22.78","7,229.9"
"2025000000","","2025年","11231","","桶川市","","74,748","31,181","30,918","-1,738","-2.32515","263","0.85064","96.12109","25.35","2,880.1"
"2025000000","","2025年","11232","","久喜市","","150,582","63,695","62,578","-3,423","-2.27318","1,117","1.78497","97.64028","82.41","1,785.7"
"2025000000","","2025年","11233","","北本市","","65,201","28,169","27,403","-979","-1.50151","766","2.79531","95.49481","19.82","3,240.3"
"2025000000","","2025年","11234","","八潮市","","93,363","43,645","42,183","23","0.02464","1,462","3.46585","104.59644","18.02","5,182.4"
"2025000000","","2025年","11235","","富士見市","","111,859","53,527","50,979","965","0.86269","2,548","4.99814","95.30536","19.77","5,706.8"
"2025000000","","2025年","11237","","三郷市","","142,145","63,002","60,829","-1,566","-1.10169","2,173","3.57231","100.44058","30.13","4,665.7"
"2025000000","","2025年","11238","","蓮田市","","61,499","26,292","25,474","-1,056","-1.71710","818","3.21112","96.83785","27.28","2,215.7"
"2025000000","","2025年","11239","","坂戸市","","100,275","45,685","44,555","-886","-0.88357","1,130","2.53619","98.71441","41.02","2,422.9"
"2025000000","","2025年","11240","","幸手市","","50,066","21,299","20,851","-2,432","-4.85759","448","2.14858","98.87275","33.93","1,403.9"
"2025000000","","2025年","11241","","鶴ヶ島市","","70,117","32,691","30,537","576","0.82148","2,154","7.05374","97.79245","17.65","4,005.3"
"2025000000","","2025年","11242","","日高市","","54,571","23,345","22,379","-1,140","-2.08902","966","4.31655","97.34441","47.48","1,125.3"
"2025000000","","2025年","11243","","吉川市","","71,979","29,921","27,901","-651","-0.90443","2,020","7.23988","97.85304","31.66","2,252.9"
"2025000000","","2025年","11245","","ふじみ野市","","113,597","50,554","49,395","-1,164","-1.02467","1,159","2.34639","96.15311","14.64","7,679.8"
"2025000000","","2025年","11246","","白岡市","","52,214","21,130","20,513","-729","-1.39618","617","3.00785","96.45515","24.92","2,066.0"
"2025000000","","2025年","11301","","伊奈町","","44,841","18,663","17,812","-391","-0.87197","851","4.77768","100.46904","14.79","3,005.4"
"2025000000","","2025年","11324","","三芳町","","38,434","15,260","15,035","-953","-2.47958","225","1.49651","94.97997","15.33","2,444.9"
"2025000000","","2025年","11326","","毛呂山町","","35,366","15,679","15,764","-2,145","-6.06515","-85","-0.53920","98.31065","34.07","975.1"
"2025000000","","2025年","11327","","越生町","","11,029","4,547","4,587","-798","-7.23547","-40","-0.87203","96.78784","40.39","253.3"
"2025000000","","2025年","11341","","滑川町","","19,732","8,064","7,650","176","0.89195","414","5.41176","103.53747","29.68","670.8"
"2025000000","","2025年","11342","","嵐山町","","17,889","7,578","7,421","-543","-3.03538","157","2.11562","98.83081","29.92","579.7"
"2025000000","","2025年","11343","","小川町","","28,524","11,586","11,781","-2,251","-7.89160","-195","-1.65521","99.17368","60.36","435.3"
"2025000000","","2025年","11346","","川島町","","19,378","7,226","7,269","-1,496","-7.72009","-43","-0.59155","102.49122","41.63","429.5"
"2025000000","","2025年","11347","","吉見町","","18,192","6,870","6,864","-1,352","-7.43184","6","0.08741","101.99112","38.64","435.8"
"2025000000","","2025年","11348","","鳩山町","","13,560","5,321","5,399","-911","-6.71829","-78","-1.44471","92.96720","25.73","491.6"
"2025000000","","2025年","11349","","ときがわ町","","10,540","4,107","4,201","-734","-6.96395","-94","-2.23756","101.81107","55.90","175.4"
"2025000000","","2025年","11361","","横瀬町","","7,979","2,966","3,080","-752","-9.42474","-114","-3.70130","96.81373","49.36","146.4"
"2025000000","","2025年","11362","","皆野町","","9,302","3,445","3,584","-872","-9.37433","-139","-3.87835","97.65533","63.74","132.3"
"2025000000","","2025年","11363","","長瀞町","","6,807","2,495","2,605","-706","-10.37168","-110","-4.22265","94.73348","30.43","200.5"
"2025000000","","2025年","11365","","小鹿野町","","10,928","3,894","4,170","-1,497","-13.69876","-276","-6.61871","97.50785","171.26","55.1"
"2025000000","","2025年","11369","","東秩父村","","2,709","916","990","-416","-15.35622","-74","-7.47475","97.33219","37.06","61.9"
"2025000000","","2025年","11381","","美里町","","11,039","3,850","3,854","-722","-6.54045","-4","-0.10379","100.68080","33.41","308.8"
"2025000000","","2025年","11383","","神川町","","13,359","5,188","5,220","-871","-6.51995","-32","-0.61303","102.49716","47.40","263.5"
"2025000000","","2025年","11385","","上里町","","30,343","12,091","11,856","-725","-2.38935","235","1.98212","97.87547","29.18","1,015.0"
"2025000000","","2025年","11408","","寄居町","","32,374","13,505","13,287","-1,694","-5.23259","218","1.64070","98.11443","64.25","477.5"
"2025000000","","2025年","11442","","宮代町","","34,147","15,138","14,572","-612","-1.79225","566","3.88416","100.14921","15.95","2,102.5"
"2025000000","","2025年","11464","","杉戸町","","43,845","18,313","17,706","-1,263","-2.88060","607","3.42822","98.43422","30.03","1,418.0"
"2025000000","","2025年","11465","","松伏町","","28,266","10,908","10,740","-1,389","-4.91403","168","1.56425","100.73941","16.20","1,659.1"
"2025000000","","2025年","12000","","千葉県","","6,284,480","2,875,923","2,773,840","-25,968","-0.41321","102,083","3.68021","97.77510","5,156.48","1,213.7"
"2025000000","","2025年","12100","","千葉市","","974,951","477,424","447,982","20,019","2.05333","29,442","6.57214","97.12994","271.76","3,661.2"
"2025000000","","2025年","12101","","千葉市中央区","","211,736","119,804","109,336","14,884","7.02951","10,468","9.57416","100.86330","44.71","5,068.7"
"2025000000","","2025年","12102","","千葉市花見川区","","177,328","85,393","81,123","353","0.19907","4,270","5.26361","95.87375","34.19","5,196.9"
"2025000000","","2025年","12103","","千葉市稲毛区","","160,582","78,098","74,796","61","0.03799","3,302","4.41467","98.85251","21.22","7,570.4"
"2025000000","","2025年","12104","","千葉市若葉区","","146,940","67,802","64,840","-1,495","-1.01742","2,962","4.56817","99.23154","84.19","1,727.6"
"2025000000","","2025年","12105","","千葉市緑区","","129,421","52,538","50,996","-1,173","-0.90634","1,542","3.02377","95.22324","66.25","1,935.8"
"2025000000","","2025年","12106","","千葉市美浜区","","148,944","73,789","66,891","7,389","4.96092","6,898","10.31230","91.32196","21.20","7,374.2"
"2025000000","","2025年","12202","","銚子市","","58,431","24,106","25,544","-7,005","-11.98850","-1,438","-5.62950","94.71432","84.12","611.3"
"2025000000","","2025年","12203","","市川市","","496,676","249,859","242,970","-2,469","-0.49710","6,889","2.83533","100.45387","57.44","8,603.9"
"2025000000","","2025年","12204","","船橋市","","642,907","299,988","289,916","7,728","1.20204","10,072","3.47411","97.64545","85.62","7,599.1"
"2025000000","","2025年","12205","","館山市","","45,153","19,413","20,272","-4,026","-8.91635","-859","-4.23737","92.45204","110.05","373.7"
"2025000000","","2025年","12206","","木更津市","","136,166","61,966","58,387","983","0.72191","3,579","6.12979","100.72152","138.89","987.5"
"2025000000","","2025年","12207","","松戸市","","498,232","238,938","231,195","-1,518","-0.30468","7,743","3.34912","97.30917","61.38","8,092.4"
"2025000000","","2025年","12208","","野田市","","152,638","65,841","63,581","-1,552","-1.01678","2,260","3.55452","99.38503","103.55","1,459.1"
"2025000000","","2025年","12210","","茂原市","","86,782","37,692","37,120","-3,205","-3.69316","572","1.54095","97.07373","99.92","836.4"
"2025000000","","2025年","12211","","成田市","","132,906","63,604","60,231","891","0.67040","3,373","5.60011","98.55017","213.84","625.7"
"2025000000","","2025年","12212","","佐倉市","","168,743","71,617","70,279","-4,884","-2.89434","1,338","1.90384","94.38987","103.69","1,580.3"
"2025000000","","2025年","12213","","東金市","","58,219","26,291","25,403","-1,673","-2.87363","888","3.49565","100.88103","89.12","634.5"
"2025000000","","2025年","12215","","旭市","","63,745","24,511","24,299","-4,088","-6.41305","212","0.87246","97.54628","130.47","457.2"
"2025000000","","2025年","12216","","習志野市","","176,197","82,662","79,423","-197","-0.11181","3,239","4.07816","98.05991","20.97","8,392.9"
"2025000000","","2025年","12217","","柏市","","426,468","194,820","188,022","8,905","2.08808","6,798","3.61553","96.27664","114.74","3,794.4"
"2025000000","","2025年","12218","","勝浦市","","16,927","7,885","8,192","-1,801","-10.63981","-307","-3.74756","107.34750","93.96","161.0"
"2025000000","","2025年","12219","","市原市","","269,524","120,342","117,997","-9,913","-3.67797","2,345","1.98734","105.17094","368.16","705.2"
"2025000000","","2025年","12220","","流山市","","199,849","90,828","83,115","15,281","7.64627","7,713","9.27991","96.03251","35.32","6,090.9"
"2025000000","","2025年","12221","","八千代市","","199,498","91,622","85,158","5,554","2.78399","6,464","7.59060","95.76304","51.39","3,990.1"
"2025000000","","2025年","12222","","我孫子市","","130,510","59,114","56,311","647","0.49575","2,803","4.97771","94.74810","43.15","3,039.6"
"2025000000","","2025年","12223","","鴨川市","","32,116","13,904","14,578","-3,108","-9.67742","-674","-4.62341","89.74359","191.14","151.8"
"2025000000","","2025年","12224","","鎌ケ谷市","","109,932","48,216","47,146","-814","-0.74046","1,070","2.26955","94.22581","21.08","5,176.4"
"2025000000","","2025年","12225","","君津市","","82,206","34,635","35,266","-4,797","-5.83534","-631","-1.78926","103.49904","318.78","242.8"
"2025000000","","2025年","12226","","富津市","","42,465","17,393","17,830","-3,735","-8.79548","-437","-2.45093","102.95551","205.40","188.6"
"2025000000","","2025年","12227","","浦安市","","171,362","84,094","80,321","1,402","0.81815","3,773","4.69740","93.13167","17.25","10,015.3"
"2025000000","","2025年","12228","","四街道市","","93,576","39,663","38,456","677","0.72348","1,207","3.13865","98.26458","34.52","2,730.4"
"2025000000","","2025年","12229","","袖ケ浦市","","63,883","26,928","25,430","1,242","1.94418","1,498","5.89068","101.66909","94.82","686.8"
"2025000000","","2025年","12230","","八街市","","67,455","28,495","27,942","-2,879","-4.26803","553","1.97910","102.39453","74.94","861.7"
"2025000000","","2025年","12231","","印西市","","102,609","41,942","38,349","7,791","7.59290","3,593","9.36921","97.24853","123.79","891.8"
"2025000000","","2025年","12232","","白井市","","62,441","24,718","24,141","-1,491","-2.38785","577","2.39012","97.58810","35.48","1,717.9"
"2025000000","","2025年","12233","","富里市","","49,735","23,337","21,885","-6","-0.01206","1,452","6.63468","104.38535","53.88","923.0"
"2025000000","","2025年","12234","","南房総市","","35,831","13,940","14,720","-3,936","-10.98490","-780","-5.29891","91.03378","229.55","138.9"
"2025000000","","2025年","12235","","匝瑳市","","35,040","12,386","12,883","-3,903","-11.13870","-497","-3.85780","96.79560","101.48","306.8"
"2025000000","","2025年","12236","","香取市","","72,356","27,374","27,572","-6,256","-8.64614","-198","-0.71812","97.39593","262.35","252.0"
"2025000000","","2025年","12237","","山武市","","48,444","18,961","19,403","-3,410","-7.03906","-442","-2.27800","101.03567","146.77","306.8"
"2025000000","","2025年","12238","","いすみ市","","35,544","14,186","14,484","-3,103","-8.73002","-298","-2.05744","94.09477","157.50","206.0"
"2025000000","","2025年","12239","","大網白里市","","48,129","20,059","19,558","-1,719","-3.57165","501","2.56161","96.24508","58.08","799.1"
"2025000000","","2025年","12322","","酒々井町","","20,745","9,857","9,375","-179","-0.86286","482","5.14133","97.33257","19.01","1,081.9"
"2025000000","","2025年","12329","","栄町","","20,127","8,354","8,276","-1,117","-5.54976","78","0.94248","95.97938","32.51","584.7"
"2025000000","","2025年","12342","","神崎町","","5,816","2,179","2,289","-540","-9.28473","-110","-4.80559","100.07584","19.90","265.1"
"2025000000","","2025年","12347","","多古町","","13,735","4,963","5,079","-1,266","-9.21733","-116","-2.28391","103.04511","72.80","171.3"
"2025000000","","2025年","12349","","東庄町","","13,228","4,581","4,611","-1,336","-10.09979","-30","-0.65062","101.15020","46.25","257.1"
"2025000000","","2025年","12403","","九十九里町","","14,639","5,753","6,181","-1,705","-11.64697","-428","-6.92445","97.70712","24.44","529.2"
"2025000000","","2025年","12409","","芝山町","","7,033","2,392","2,513","-926","-13.16650","-121","-4.81496","99.50996","43.24","141.2"
"2025000000","","2025年","12410","","横芝光町","","22,075","7,844","8,274","-2,239","-10.14270","-430","-5.19700","95.02507","67.01","296.0"
"2025000000","","2025年","12421","","一宮町","","11,897","5,104","4,984","-139","-1.16836","120","2.40770","96.85250","22.97","511.9"
"2025000000","","2025年","12422","","睦沢町","","6,760","2,452","2,467","-460","-6.80473","-15","-0.60803","91.31491","35.59","177.0"
"2025000000","","2025年","12423","","長生村","","13,803","5,321","5,613","-1,271","-9.20814","-292","-5.20221","97.88410","28.25","443.6"
"2025000000","","2025年","12424","","白子町","","10,305","4,079","4,137","-827","-8.02523","-58","-1.40198","98.24305","27.50","344.7"
"2025000000","","2025年","12426","","長柄町","","6,721","2,412","2,517","-698","-10.38536","-105","-4.17163","98.19019","47.11","127.8"
"2025000000","","2025年","12427","","長南町","","7,198","2,656","2,636","-494","-6.86302","20","0.75873","98.69591","65.51","102.3"
"2025000000","","2025年","12441","","大多喜町","","8,885","3,157","3,401","-1,086","-12.22285","-244","-7.17436","94.73159","129.87","60.1"
"2025000000","","2025年","12443","","御宿町","","6,874","3,154","3,092","-528","-7.68112","62","2.00517","92.41965","24.85","255.4"
"2025000000","","2025年","12463","","鋸南町","","6,993","2,911","3,034","-789","-11.28271","-123","-4.05405","93.57254","45.17","137.3"
"2025000000","","2025年","13000","","東京都","","14,047,598","7,566,300","7,227,181","198,621","1.41391","339,119","4.69227","95.83955","2,199.94","6,475.7"
"2025000000","","2025年","13100","","特別区部","","9,733,276","5,496,942","5,215,850","219,884","2.25910","281,092","5.38919","95.69636","627.51","15,861.4"
"2025000000","","2025年","13101","","千代田区","","66,680","36,956","37,011","-481","-0.72136","-55","-0.14860","99.97885","11.66","5,677.4"
"2025000000","","2025年","13102","","中央区","","169,179","99,261","92,533","12,739","7.52989","6,728","7.27092","91.81367","10.21","17,817.6"
"2025000000","","2025年","13103","","港区","","260,486","152,766","146,160","12,176","4.67434","6,606","4.51970","89.69507","20.36","13,392.0"
"2025000000","","2025年","13104","","新宿区","","349,385","237,669","222,800","12,249","3.50587","14,869","6.67370","100.68368","18.22","19,848.2"
"2025000000","","2025年","13105","","文京区","","240,069","141,682","133,661","9,961","4.14922","8,021","6.00100","92.20214","11.29","22,146.1"
"2025000000","","2025年","13106","","台東区","","211,444","143,609","124,345","16,946","8.01442","19,264","15.49238","103.95424","10.11","22,590.5"
"2025000000","","2025年","13107","","墨田区","","272,085","157,462","145,768","13,118","4.82129","11,694","8.02234","96.47357","13.77","20,711.9"
"2025000000","","2025年","13108","","江東区","","524,310","297,259","264,278","29,048","5.54023","32,981","12.47966","95.11093","42.99","12,871.8"
"2025000000","","2025年","13109","","品川区","","422,488","246,402","237,641","3,915","0.92665","8,761","3.68665","97.33023","22.85","18,661.0"
"2025000000","","2025年","13110","","目黒区","","288,088","158,812","155,715","-1,620","-0.56233","3,097","1.98889","89.09278","14.67","19,527.5"
"2025000000","","2025年","13111","","大田区","","748,081","416,278","400,164","11,328","1.51427","16,114","4.02685","98.87626","61.86","12,276.3"
